-288.680, 144.00
-288.560, 143.00
-288.440, 142.00
-288.300, 142.00
-288.180, 140.00
-288.060, 140.00
-287.940, 139.00
-287.820, 141.00
-287.680, 137.00
-287.560, 136.00
-287.440, 134.00
-287.320, 135.00
-287.200, 133.00
-287.080, 134.00
-286.940, 133.00
-286.820, 135.00
-286.700, 134.00
-286.580, 131.00
-286.460, 130.00
-286.320, 130.00
-286.200, 122.00
-286.080, 131.00
-285.960, 127.00
-285.840, 123.00
-285.700, 127.00
-285.580, 127.00
-285.460, 127.00
-285.340, 125.00
-285.220, 125.00
-285.100, 125.00
-284.960, 126.00
-284.840, 127.00
-284.720, 126.00
-284.600, 125.00
-284.480, 117.00
-284.340, 123.00
-284.220, 122.00
-284.100, 121.00
-283.980, 120.00
-283.860, 118.00
-283.740, 118.00
-283.600, 116.00
-283.480, 113.00
-283.360, 121.00
-283.240, 126.00
-283.120, 120.00
-282.980, 119.00
-282.860, 119.00
-282.740, 124.00
-282.620, 119.00
-282.500, 116.00
-282.380, 116.00
-282.240, 118.00
-282.120, 119.00
-282.000, 121.00
-281.880, 119.00
-281.760, 120.00
-281.620, 120.00
-281.500, 114.00
-281.380, 118.00
-281.260, 117.00
-281.140, 114.00
-281.000, 115.00
-280.880, 117.00
-280.760, 116.00
-280.640, 117.00
-280.520, 111.00
-280.400, 115.00
-280.260, 113.00
-280.140, 115.00
-280.020, 114.00
-279.900, 115.00
-279.780, 116.00
-279.640, 117.00
-279.520, 117.00
-279.400, 118.00
-279.280, 109.00
-279.160, 112.00
-279.040, 110.00
-278.900, 113.00
-278.780, 111.00
-278.660, 112.00
-278.540, 113.00
-278.420, 108.00
-278.280, 111.00
-278.160, 112.00
-278.040, 112.00
-277.920, 112.00
-277.800, 115.00
-277.680, 113.00
-277.540, 113.00
-277.420, 115.00
-277.300, 110.00
-277.180, 116.00
-277.060, 113.00
-276.920, 112.00
-276.800, 112.00
-276.680, 112.00
-276.560, 110.00
-276.440, 113.00
-276.320, 112.00
-276.180, 113.00
-276.060, 110.00
-275.940, 107.00
-275.820, 108.00
-275.700, 108.00
-275.560, 107.00
-275.440, 108.00
-275.320, 108.00
-275.200, 110.00
-275.080, 108.00
-274.940, 111.00
-274.820, 109.00
-274.700, 110.00
-274.580, 109.00
-274.460, 110.00
